wikidata_id,file,author,license,license_url,status
Q4356183,Defianceohio-reggies-5-2-09.JPG,Thomas Moran,Public domain,,ok
Q4356602,Calypso rose.jpg,Jean-Pierre Jeannin,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q435965,Loggins FP5 (cropped).jpg,Jamie Lantzy,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q436209,Freddie King 1975 6.jpg,Lionel Decoster,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q436236,"Wu Man (China) - WOMEX 15, 2015.10.24 (1).JPG",Elekes Andor,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4371,Ride 2015 Saint Andrews Hall Detroit MI.jpg,Mekkel.Richards,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q437129,Evelyn Thomas and Daughter Yaya Diamond.jpg,Yayadiamond,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4372,The Wedding Present-01.jpg,Alterna2 http://www.alterna2.com,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q437231,Nilüfer ile Sezen Aksu 2012.jpg,Lubunya,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q437559,Vanheldenforum160404-4.jpg,de:user:Jerinho,Public domain,,ok
Q438106,Sister Rosetta Tharpe (1938 publicity photo - headshot).jpg,James J. Kriegsmann,Public domain,,ok
Q438124,Gram Parsons.jpg,Reprise Records,Public domain,,ok
Q4387765,Jesus Jones 2011.jpg,Canley,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q438849,Birthe Kjær.jpg,Lars Schmidt,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q439182,"Teresa Parodi, Ministra de cultura de la Nación (14653360491).jpg",Ministerio de Cultura de la Nación Argentina,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q4392541,Surfer Blood 2013.jpg,The Zender Agenda,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q44078,20121021-212108-770 Portnoy-Sheehan-Sherinian-MacAlpine Boerderij Zoetermeer.jpg,Vtpeters © Victor Peters,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q440898,Gregory Isaacs SNWMF 2010 1 - on stage-2.jpg,"Gregory_Isaacs_SNWMF_2010_1_-_on_stage.jpg: www.photosbyalyssa.com (Alyssa Tomfohrde from Oakland, usa) derivative work:",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q441161,Prince Buster.jpg,Yerpo,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q44122,DjangoReinhardt-1939-Harcourt.png,Studio Harcourt,Public domain,,ok
Q4412230,Arcady Severny.jpg,Wikiarius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q441266,Cheb Mami en 1986.jpg,User:Saber68,Public domain,,ok
Q441399,Kidory.png,Okeh Records,Public domain,,ok
Q441730,NoraBayesHatBain.jpg,Unnamed photographer for Bain News Service,Public domain,,ok
Q44190,RadioheadO2211125 composite.jpg,Raph_PH,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q442207,Gillian Welch at MerleFest-2006-04-29.jpg,Brian from USA,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q442656,Barış Manço cropped.JPG,Erkan Umut,Public domain,,ok
Q44333953,Bad Bunny 2019 by Glenn Francis (cropped).jpg,Toglenn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q44385,Codex Manesse Walther von der Vogelweide.jpg,Master of the Codex Manesse,Public domain,,ok
Q443886,Alton Ellis.JPG,Kat Geb,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q44399,Netsky (DJ).jpg,James Starkey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q444224,Kano (Rapper).jpg,https://www.flickr.com/people/29868214@N05/,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q4442402,Jimmy Sturr.jpg,Paul McCord,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q444309,Ultranate.JPG,derivative work: CHR!S (talk) Ultranate.jpg: https://www.flickr.com/people/nayrb7,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q4444669,Bone Thugs N Harmony.jpg,Kmilo from NY/TX,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q444857,POliveros2010.JPG,Allan J. Cronin,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q445438,"Christopher Cross, 2022 (cropped).jpg",Steven Miller,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q445463,.Mayra Andrade. (cropped).jpg,Management Mayra Andrade,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q44570,John Lee Hooker two.jpg,Jean-Luc,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q445829,LesEscales2019ManuDibango 03 (cropped).jpg,Selbymay,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q445862,Percy Sledge 1974 touring.jpg,Gene Pugh,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q445934,"Ph Laura Tenenbaum, CCK - Septiembre 2019.jpg",Laura Tenenbaum,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4459467,Villi Tokarev 2012.jpg,Alexander Veprev,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q446572,Mike Paradinas.jpg,claire rowland,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q446854,RVA in 2010 (cropped).jpg,Rex Martin Gabriel,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q446945,Kenan Dogulu.JPG,Esra Candas,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q447032,Nanci Griffith at BBC Radio 2 Folk Awards 2010.jpg,Bryan Ledgard,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q447433,Hatzidakis Nicopolis 1987.jpg,Nikos D. Karabelas,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q447437,Millie Small (1964).jpg,Harry Pot for Anefo ]],CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q447621,Gilda junto al periodista Marcelo Gopar (cropped).jpg,Patobustamante,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4477966,Руслан Гулямов и Любовь Успенская (cropped).jpg,Руслан Гулямов,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q44780,Howlin Wolf AABF 1970 JT.jpg,Eatonland,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q447984,Clara Nunes no Zicartola (cropped).tif,Unknown,Public domain,,ok
Q44801,USIS – Peter Alexander.jpg,Photograph: Fotograf im Auftrag der United States Information Agency (Pictorial Section der Information Services Branch ,Public domain,,ok
Q44809,Albert King.jpg,Original uploader was Melancholyblues at it.wikipedia Later version(s) were uploaded by Jacopo at it.wikipedia.,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q4483079,James Ferraro.jpg,"James_Ferraro_(original).jpg: Carlos Solares from Mexico City, Mexico derivative work: Cinemantique",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q44841,13-06-07 RaR LB Sam Rivers 01.jpg,Achim Raschka (talk),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q448508,Chantal Goya (cropped).jpg,Jupacri,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q448638,Twista College of Charleston 2008.04.23.jpg,Elliothtz,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q44892,Kraftwerk In Chicago-01.jpg,SafeForWork,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q449,Brassens-StudioHarcourt-1957.png,Studio Harcourt.,Public domain,,ok
Q449171,Alvin Lucier (25536346088).jpg,Non Event,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q449200,Candi Staton.jpg,Canyouhearmenow,Public domain,,ok
Q449239,Big Bill Broonzy (1951 publicity photo).jpg,James J. Kriegsmann,Public domain,,ok
Q44927,Joseph Lanner.jpg,"Österreichische Nationalbibliothek, Bildarchiv Austria, Inventarnummer: PORT_00001200_01",Public domain,,ok
Q449323,Ophidian.jpg,Imar van den Berg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q449371,TEDDY PENDAGRASS.jpg,"Kingkongphoto &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q4499486,Julia Holter (Haldern Pop 2013) IMGP2430 smial wp.jpg,Smial (talk),FAL,http://artlibre.org/licence/lal/en,ok
Q449985,Aly & Fila au Beachclub -- 4.jpg,Bull-Doser,Public domain,,ok
Q45001,Blindlemonjeffersoncirca1926.jpg,Unknown author,Public domain,,ok
Q450080,Little Eva 1962.jpg,en:Murray the K (real name Murray Kaufman),Public domain,,ok
Q4501,BnF ms. 12473 fol. 15v - Bernart de Ventadour (1).jpg,Unknown author,Public domain,,ok
Q4503270,Pantelis Pantelidis.JPG,uk:User:Zimina,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q450620,John Corigliano 2023.jpg,Michael Bednarek,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q450797,Hervé (Florimond Ronger).jpg,Unknown author,Public domain,,ok
Q45165,SoaD-2013-1.jpg,madSec,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q45188,ColdplayWembley120925 (cropped).jpg,Raph_PH,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q452011,Masami Akita 5267969.jpg,Nomo (Michael Hoefner),CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q45203,"Hubert von Goisern - Kulturhauptstadt 2024, Seewiese Altaussee BHO-0488.jpg",Bernhard Holub,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q452094,Marina Rossell Festival Barnasants 2013.jpg,CGE,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q452100,Fehlfarben-2006-Hein Klitzing.jpg,Z. Aufwärts,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q452186,الشيخة-ريميتي.png,Unknown author,Public domain,,ok
Q45230,Hansi Hinterseer - Buch Wien 2025.JPG,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q452411,"William ""Bootsy"" Collins (cropped).jpg",MikaV,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q45275,Georg Kreisler detail.jpg,Georg_Kreisler.jpg: Marcel601 derivative work: Rabanus Flavus (talk),Public domain,,ok
Q452785,"Stevan Kragujevic, Nada Mamula, 60tih.jpg",Tanja Kragujević/ author:Stevan Kragujević,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q452817,Rain Parade at Light Rail Studios SF 2013-09-07.jpg,Robert Toren,Public domain,,ok
Q453074,Brian Salzburg 2006.JPG,Marcos C.,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q45339026,Sven Wittekind (1).JPG,User:JoeJoeJoe93,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q453393,Lee Konitz Bad Mergentheim.JPG,Schorle,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q45354,Doors electra publicity photo.JPG,Joel Brodsky; Distributed by Elektra Records,Public domain,,ok
Q45359,James White 1981 2.jpg,Braunov,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q453691,Quentin Dupieux.jpg,"Elen Nivrae from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q45370,Roy Black.jpg,Kungfuman,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q45373,"Konstantin Wecker, Wien 18.12.2009 (3).jpg",Manfred Werner - Tsui,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q454010,Amanda Lear 2010 a.jpg,Siren-Com,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q45430,Florian silbereisen mannheim.jpg,Smalltown Boy,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q454320,Elizabeth Cotten Statue.jpg,Smerdis,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q454819,Branford Marsalis.jpg,Tom Beetz @ http://home.hetnet.nl/~tbeetz/index.html,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q455536,Selda Bagcan (cropped).jpg,Jwslubbock,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q455723,RobertCray.jpg,No machine-readable author provided. SteveHopson assumed (based on copyright claims).,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q455732,Vitalic.jpg,Sylvain lasco,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q455773,Roy Acuff 1950.JPG,Walden S. Fabry/Ross Photos,Public domain,,ok
Q455818,Duane Eddy 1960.JPG,Frank C. Fleer Corporation,Public domain,,ok
Q455939,Loveless02.jpg,LarkCGN,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q456180,DonCherry.jpg,jazzenthusiast,Public domain,,ok
Q45650,FreeWinwood1970.jpg,Rob Mieremet,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q456538,"Tour de France , Mette Horner, Bestanddeelnr 911-3760.jpg",Harry Pot for Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q456751,Giacinto Scelsi.jpg,,,,no credit
Q45682,Jean Sibelius in 1890 (cropped).jpg,Paul Heckscher,Public domain,,ok
Q456964,Kristine W.jpg,Fly Again Productions,Public domain,,ok
Q457125,Albert Ayler (1967–68 photo portrait for ABC Impulse!).jpg,"Photographer uncredited, but the photo was almost certainly taken by Chuck Stewart (1927–2017), who is credited with the",Public domain,,ok
Q457379,Milly Quezada.jpg,Ing hiro,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q45752,"Route du Rock 2007, LCD Soundsystem.jpg","Bertrand from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q457655,"Juanita Reina, Alginet (País Valencià), 1955 (cropped).jpg",Ismael Latorre Mendoza,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q458229,Pinetop Perkins 1.jpg,Carl Lender,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q458663,Beth Carvalho (2011).jpg,Lucia Ourique / Ministério da Cultura,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q458787,Kool Herc.jpg,Richard Alexander Caraballo,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q458828,Andreas Vollenweider walking.jpg,Avaf,Public domain,,ok
Q45898094,GHOSTEMANE 2016.jpg,DavidMolinaVera,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q460542,Amebix show 64ety.jpg,brandi666,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q46096,Felix Mendelssohn Bartholdy by Eduard Magnus (1833).jpg,Eduard Magnus,Public domain,,ok
Q461011,"Louis Jordan, New York, N.Y., ca. July 1946 (William P. Gottlieb 04721).jpg",William P. Gottlieb,Public domain,,ok
Q4612,Marlene Dietrich Ross-Verlag 0875(crop).jpg,für die Datei Arths-at,Public domain,,ok
Q462380,Queensrÿche - 2019214115613 2019-08-02 Wacken - 0055 - 5DSR3553 (cropped).jpg,Sven Mandel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q462426,Carla Thomas.png,Stax,Public domain,,ok
Q46252,Crashdiet at Peace and Love festival 2007.jpg,Calle Eklund/V-wolf,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q462709,Killswitch Engage - Wacken Open Air 2023 15.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q462983,"Machito, Glen Island Casino, New York, N.Y., ca. July 1947 (William P. Gottlieb 13821).jpg",William P. Gottlieb,Public domain,,ok
Q4636221,3BALLMTY in 2014.jpg,"Julio Enriquez from Denver,CO, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q463678,Grover Washington 1995.jpg,"Kingkongphoto &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q463918,Mariza ZMF 2015 jm41832.jpg,joergens.mi,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q463925,JSLP2022CristinaBranco 02.jpg,Selbymay,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q463930,Ana Moura in June 2010 (2).jpg,"hugo esteves from Vila Real de Santo Antonio, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q463945,Teresa Teng US.jpg,unknown author,Public domain,,ok
Q464036,The Monkees March 1967.jpg,Colgems Records,Public domain,,ok
Q464109,Scissor Sisters 2025.jpg,Erin Mc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q464185,Daler Mehndi.jpg,Phronesisindia,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q464191,Riddu Riđđu 18 Mari Boine-9633 (42694423734) crop oaivi.jpg,"Riddu Riddu from Samuelsberg, Norge",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q464204,Sofia Jannok EM1B1384 (35112111676).jpg,"Bengt Nyman from Vaxholm, Sweden",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q464213,AmyGrantHWOFSept2012.jpg,Angela George,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q464241,Faith Hill by John Mathew Smith.jpg,"Kingkongphoto &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q464476,Black Flag - 2019.jpg,Robxwallace,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q464534,Robert Charlebois 2009.jpg,Georges Biard,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q4646005,95 South New.jpg,Chubsthenoble,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q464650,Faye Wong.jpg,Brandon Lim,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q464728,Memphis Minnie.jpg,Unknown author,Public domain,,ok
Q464749,Journey band.JPG,Matt Becker,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q464993,Baden powell 1971.jpg,Philippe Baden Powell,Attribution,,ok
Q465067,M. S. Subbulakshmi (03).jpg,Saregama Carnatic,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q465191,Roberto Carlos Credicard Hall (44435767951).jpg,"Teca Lamboglia from São Paulo, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q465302,Martha Wash.jpg,Daniel Åhs Karlsson,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q465351,Elba 2012 (5).jpg,"Zé Carlos Barretta from São Paulo, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q465636,Doc Watson Sugar Grove.jpg,boonejag75,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q46573,Lacuna Coil - 2022217144251 2022-08-05 Wacken - Sven - 5DS R - 0298 - 5DSR7886 (Cropped).jpg,Sven Mandel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q465877,Elis Regina 1965.jpg,Unknown author,Public domain,,ok
Q465902,Chiquinha 6a.jpg,Unknown author,Public domain,,ok
Q465927,"2024-08-21 EUA e Irlanda recebem Ex-presidente Mary Robinson, 07 (Daniela Mercury).jpg",Embaixada dos EUA - Brasil,Public domain,,ok
Q465943,CarterBetty19861025.jpg,Gampe,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q4660666,A Winged Victory for the Sullen.JPG,Battleofalma,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q466120,Freddy Quinn (1977).jpg,Koen Suyk / Anefo,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q466370,Green On Red at King Tuts.jpg,Darren Andrews,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q46644,Gogol Bordello at the Aggie Theatre.jpg,Greg Younger,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q466508,Rosemary Clooney 1954.jpg,"Bud Fraker, for Paramount Pictures",Public domain,,ok
Q466741,MeiwayLeProf.jpg,Ptityorobo,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q466767,Sarit Hadad (cropped1).jpg,לידור חדידה (Lidor Hadida),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q467031,Mary signs a CD cropped.jpg,Mary_signs_a_CD.jpg: Mike Oitzman derivative work: Adabow (talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q467067,Bülent Ersoy TSM konser 01.JPG,Lubunya,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q467069,Ranieri particolare.JPG,Commons,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q467087,Guy Lombardo 1944.jpg,"Music Corporation of America-photo by Maurice Seymour, Chicago.",Public domain,,ok
Q467094,"(Oumou Sangaré) De la poesía a la música de raíz, sonidos de la segunda noche de San Isidro.jpg",Diario de Madrid,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q467129,"CCP March 14, 2012.jpg",Venomous Zeal,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4671711,Baauer Big Dancing by Leah Gair cropped.jpg,Leah Gair,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q467250,Reggae vinyl records.jpg,dubdem sound system,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q467519,Randy Travis 2007.jpg,- EMR -,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q467526,Kenny Chesney 20070830.jpg,LawrenceFung,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q46755,Benny Goodman 1942.jpg,"Photo by Jammes J. Kriegsmann, New York",Public domain,,ok
Q467624,Thai PM Abhisit Vejjajiva with Tai Orathai (2009).jpg,Government of Thailand,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q467954,Pedro Infante en 1954 (cropped).jpg,Asociación Nacional de Actores,Public domain,,ok
Q468162,Airbeat One 2015 Korsakoff Lindsay van der Eng by Denis Apel-1862.jpg,Denis Apel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q4682418,Adewale Ayuba.JPG,Buyauthenticrecords,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q468356,Dia7275 Ali Akbar Khan r.jpg,Alephalpha,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q469068,Tenco Sanremo 1967.jpg,Unknown author,Public domain,,ok
