wikidata_id,name,kind,start,country,genres,photo_file,photo_author,photo_license,photo_license_url
Q322196,Cypress Hill,group,1986,United States,Q429264|Q1399695|Q137441526,Cypress Hill.jpg,Philgarlic,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q322210,Edwin Franko Goldman,person,1878,United States,Q211025,Goldman LCCN2014717439 (cropped).jpg,"Bain News Service, publisher",Public domain,
Q322236,Roosevelt Sykes,person,1921,United States,Q2603965,Roosevelt Sykes 1970 JT.jpg,Eatonland,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q322265,Status Quo,group,1962,United Kingdom,Q2266376,Status quo 2005.jpg,KevM at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q322350,Luis Enrique,person,1973,Nicaragua,Q7405765,Luis Enrique adjusted.jpg,Luis_Enrique.jpg: jorgemejia derivative work: Inefable001 (talk),CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q322502,Lightnin' Slim,person,1940,United States,Q534606|Q515074,,,,
Q322569,Abney Park,group,1997,United States,Q106582953,Abneypark2011.jpg,Robert Brown / Jonnybgoode44 at English Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q3228823,Ledward Kaapana,person,1948,United States,Q98528264,,,,
Q323048,Ivor Gurney,person,1890,United Kingdom,Q48810672,,,,
Q323063,Wolf Biermann,person,1960,German Democratic Republic,Q98528299,Wolf Biermann Lauter Lyrik.jpg,Marco Maas/fotografirma.de,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q323171,DJ Assault,person,1977,United States,Q1521688,DJ Assault.jpg,Alkivar at the English Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q323178,Above the Law,group,1989,United States,Q1045541,,,,
Q323187,Above & Beyond,group,2000,United Kingdom,Q170435|Q1027999,Paavo Siljamaki Tony McGuinness cropped.jpg,Peter Drier,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q323463,Ghostface Killah,person,1992,United States,Q9302696,Ghostface Killah in 2010 (cropped).jpg,"Niklas Hellerstedt, Göteborg &amp; Co",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3235960,Les Têtes Brulées,group,1985,,Q860196,,,,
Q3236273,Michiya Mihashi,person,1954,Empire of Japan,Q901610,三橋美智也.jpg,本人,Public domain,
Q323834,Siouxsie and the Banshees,group,1976,United Kingdom,Q485395|Q598929,,,,
Q323966,Othar Turner,person,1907,United States,Q4752840|Q5762403|Q5447390,,,,
Q3242293,Liquid Liquid,group,1980,United States,Q1643549,,,,
Q3242296,Liquid Soul,group,1993,United States,Q2385862,Liquid Soul 20th Anniversary Show Stage.jpg,2ChannelGod,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q324346,DJ Zinc,person,1991,United Kingdom,Q46649,,,,
Q324400,Dead Can Dance,group,1981,Australia,Q3840596|Q284543|Q899116,Dead Can Dance 2005.jpg,Schmutzgetier,Public domain,
Q3244395,Los Temerarios,group,1978,Mexico,Q5612172,,,,
Q324645,Celtic Frost,group,1984,Switzerland,Q641357,Celtic Frost live at Tuska 2006 modified.jpg,Ville Savijärvi,Public domain,
Q324726,Mac Miller,person,2007,United States,Q19708376,Mac Miller 2017.jpg,Nicolas Völcker,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q324757,Mickey Gilley,person,1957,United States,Q16295131,Mickey Gilley.png,GRT Records,Public domain,
Q3247658,Fairuz,person,1957,Lebanon,Q135112773,Fairuz in btd concert 2001.jpg,Wissam Chidiak,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q325111,Afro Celt Sound System,group,1995,United Kingdom,Q106641525|Q4020968,AfroCelt Sound System.jpg,Brian Marks,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q325273,Johnny Copeland,person,1950,United States,Q98528142,,,,
Q32543,Test Icicles,group,2004,United Kingdom,Q1995980,,,,
Q3259757,Los Papines,group,,,Q388475|Q3322619,,,,
Q3259789,Los Gaiteros de San Jacinto,group,1940,Colombia,Q115625176,Gaiteros.JPG,Afrejad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3259792,Los Muñequitos de Matanzas,group,,,Q388475|Q3322619,,,,
Q326034,In Extremo,group,1995,Germany,Q641318|Q15629158|Q446241,In Extremo - Hammaburg Fest 2018 01.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q326436,Eddie Jefferson,person,1918,United States,Q2299060,Eddie Jefferson.jpg,Brianmcmillen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q326649,Wynonie Harris,person,1935,United States,Q45981|Q1515757,Wynonie Harris publicity photo.jpg,Unknown,Public domain,
Q326819,Mahzuni Şerif,person,1964,Turkey,Q1810546,,,,
Q327047,Roy Milton,person,1907,United States,Q1515757,Roy Milton.jpg,Lioneldecoster,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q327072,Xandria,group,1999,Germany,Q486415,Xandria Wave-Gotik-Treffen 2017 17.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q327163,Gil Semedo,person,1991,Cape Verde,Q16534955,Gil Semedo Live.jpg,Ne obliviscare iv,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3272154,Lü Wencheng,person,1898,People's Republic of China,Q6942109,,,,
Q327311,Jaap Blonk,person,1953,Kingdom of the Netherlands,Q1808721,Jaap Blonk-3.jpg,Harald Krichel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3274295,Machel Montano,person,1984,Trinidad and Tobago,Q1051735|Q109930142,Machel Montano (Reggae Awards 2007).jpg,Gregg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q327703,Eddie Fowlkes,person,1962,United States,Q526463,,,,
Q3277803,Mahmoud Guinia,person,1951,Morocco,Q2000173,Maalem Mahmoud Guinia.jpg,Sawt Maarif Officiel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q327886,Doug Sahm,person,1952,United States,Q4490991,Doug Sahm Warner Brothers Portrait cropped.jpg,Warner Brothers Records,Public domain,
Q3281598,Malavoi,group,1972,France,Q814402,,,,
Q32836087,Conway The Machine,person,2012,United States,Q109303336,Conway the Machine November 2022.png,SUPA CINDY,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q328437,De la Ghetto,person,2004,United States,Q54329757,"De la Ghetto, interview with Tony Dandrades (2020).png",Tony Dandrades,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q3286792,Manuel Corona,person,1880,Cuba,Q2420447,CoronaM.jpg,self-scanned; photographer not known,Public domain,
Q3288013,Sharon Jones & The Dap-Kings,group,1996,United States,Q1182371,Sharon Jones and the Dap Kings - Group Shot by Jacob Blickenstaff.jpg,Jacob Blickenstaff,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q328968,Washboard Sam,person,1910,United States,Q106641530,,,,
Q3290053,Marco Bailey,person,1970,Belgium,Q3084222,Marco Bailey.JPG,JoeJoeJoe93,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q3290277,Takashi Hosokawa,person,1975,Japan,Q873478,,,,
Q3290634,Margot Loyola,person,1918,Chile,Q766240,Margot Loyola 2013 (11116198533).jpg,"Michelle Bachelet from Santiago, Chile",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q329220,Ahab,group,2004,Germany,Q2738113,Ahab Rockharz 2018 11.jpg,S. Bollmann,Attribution,
Q32927,Valery Leontiev,person,1972,Soviet Union,Q107539904,Valery Leontiev at Laima Rendez Vous Jurmala 2017 (2) (cropped).jpg,Okras,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3294502,Salawa Abeni,person,1975,Nigeria,Q9095433,,,,
Q3295408,Martin Dupont,group,1982,France,Q2343562,,,,
Q329610,Chris Ardoin,person,1981,United States,Q111186967,ChrisArdoin.jpg,Janet Spinas Dancer,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3296479,María Teresa Vera,person,1911,Cuba,Q2420447,Vera+Zequeira.jpg,Unknown author,Public domain,
Q3296942,Hakim,person,1992,Egypt,Q16323732,Hakim (Egyptian singer).jpg,https://arz.wikipedia.org/wiki/مستخدم:Raafat,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q329698,Jackson do Pandeiro,person,1942,Brazil,Q586110|Q502448|Q1335045,"Jackson do Pandeiro, 1972.tif",Unknown,Public domain,
Q3297853,Nortec Collective,group,1999,Mexico,Q382343,Nortec Collective05.jpg,Festival Eurockéennes,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q329809,King Jammy,person,1960,Jamaica,Q212688,"King Jammy at Amazura night club in New York, May 27th, 2007.jpg","Yamaguchi, E",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q330419,Ballaké Sissoko,person,1967,Mali,Q107123896,Ballaké Sissoko et sa kora.jpg,GolDavis,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3307040,Messi Martin,person,1946,Cameroon,Q860196,,,,
Q3307281,Sound Tribe Sector Nine,group,1998,United States,Q6658771,STS9.jpg,Ryan Phillips,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3308199,Michael Fortunati,person,1955,Italy,Q848852,,,,
Q3308220,Michael Gordon,person,1956,United States,Q98528143|Q9089200,Michael Gordon at Crater Lake.JPG,Louisa Dedalus,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q330830,Ran Blake,person,1935,United States,Q539089,Ran Blake.jpg,Brianmcmillen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q331088,Ronald Shannon Jackson,person,1958,United States,Q5500244,Ronald Shannon Jackson 06N5970.jpg,Nomo / michael hoefner http://www.zwo5.de,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q331263,Giorgos Batis,person,1885,Greece,Q220528,George Batis.JPG,http://rebetiko.sealabs.net/wiki/mediawiki/index.php/%CE%95%CE%B9%CE%BA%CF%8C%CE%BD%CE%B1:1mpatis.JPG,Public domain,
Q3313730,Miki Matsubara,person,1979,Japan,Q11307326,,,,
Q331626,Abruptum,group,1989,Sweden,Q111971710,Marduk Paris 21207 11.jpg,Vassil,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q331711,Mustafa Sandal,person,1991,Turkey,Q7855391,,,,
Q3317284,Mixmaster Morris,person,1987,United Kingdom,Q2465085,,,,
Q331731,Gary Numan,person,1975,United Kingdom,Q325504|Q188450,Gary Numan 2011.jpg,Man Alive!,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q331790,Interpol,group,1997,United States,Q1899347,"Interpol Concert in Las Vegas, September 19, 2005-4.jpg",P.B. Rage,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q3318847,Mohamed Tahar Fergani,person,1928,Algeria,Q623904|Q19820570,Mohamed Tahar Fergani.jpg,Saber68,Public domain,
Q3319807,Mon Rivera,person,1899,United States,Q2715398,,,,
Q332032,Alice Cooper,person,1963,United States,Q76092,Alice Cooper 2011.jpg,Ross Halfin,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q3323178,Las Grecas,group,1974,Spain,Q108297241,,,,
Q33240,Drake,person,2001,United States,Q2572585,Drake July 2016.jpg,The Come Up Show,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3324949,Arturo Cavero Velásquez,person,1966,Peru,Q6950428|Q2509521,Arturo Zambo Cavero 2005.jpg,This image was scanned by Miguel Alan Córdova Silva (user MiguelAlanCS). Other scanned image see here,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q332635,Johnny Winter,person,1964,United States,Q193355|Q1271752|Q98528142,Johnny Winter1990.jpg,Masahiro Sumori,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q3327146,Mr. C,person,1968,United Kingdom,Q598593,Mr C at a Gaza fundraising event in London.jpg,Tris2000,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q333014,Robert Earl Keen,person,1984,United States,Q14493900,"Robert Earl Keen at the Redneck Country Club, June 30, 2018 MG 1357 (41334326940) (cropped).jpg",Republic Country Club,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q333405,Perry Como,person,1932,United States,Q1443316|Q1196752,Perry Como NYWTS.jpg,"Walter Albertin, World Telegram staff photographer",Public domain,
Q3335478,Namjilyn Norovbanzad,person,1950,Mongolia,Q1785243,,,,
Q333598,Desmond Dekker,person,1963,Jamaica,Q54365|Q108807661|Q1277532,Desmond Dekker in 2005.jpg,"Original photo by sean mason from Austin, Texas, USA. Cropped by Gaaarg.",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q333632,Chico Buarque,person,1962,Brazil,Q1046768,Chico Buarque no BRAVO.jpg,CPFL Cultura,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q333856,Vinícius de Moraes,person,1955,Brazil,Q486263,Vinicius.jpg,Ricardo Alfieri,Public domain,
Q334093,Neurosis,group,1985,United States,Q98528292|Q41343,Neurosis-at-tuska.jpg,Jahmoonn,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q334537,Obituary,group,1984,United States,Q483251|Q65943557,Hellfest2017Obituary 02.jpg,Selbymay,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3346448,Shaan,person,1989,India,Q3535998,Shaan at Music Mania 2013.jpg,Bollywood Hungama,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q334648,Roxy Music,group,1971,United Kingdom,Q217467|Q76092|Q25094849,Roxy Music band.jpg,Jean-Luc,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q334652,Stereolab,group,1990,United Kingdom,Q325397,Stereolab (1994).jpg,"Greg Neate from Sussex, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3347472,O. V. Wright,person,1964,United States,Q96376126|Q2521569,,,,
Q3347988,Lalon,person,1772,British Raj,Q13058900,Fakir Lalon Shah.jpg,Jyotirindranath Tagore,Public domain,
Q3349252,Anup Jalota,person,1953,India,Q854775,ଅନୁପ ଜଲୋଟା (Anup Jalota).jpg,Krupasindhu Muduli,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q334947,Ali Farka Touré,person,1976,Mali,Q2907328,Ali Farka Toure.jpg,Tagles,Public domain,
Q3349799,Paban Das Baul,person,1961,India,Q13058900,"Paban Das Baul, Festival international des cinémas d'Asie de Vesoul 2009 (cropped).jpg",Jeffdelonge,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q3350611,Olimpo Cárdenas,person,1923,Ecuador,Q7142141,Olimpocardenas.jpg,Unknown,CC BY 4.0,https://creativecommons.org/licenses/by/4.0
Q335352,Satyricon,group,1991,Norway,Q108297198,"Satyricon, Metaltown 2008.jpg",BiblioteKarin,Public domain,
Q3354052,Opera Multi Steel,group,1983,France,Q2343562,OMS20.JPG,Othello,Public domain,
Q335723,The Wurzels,group,1966,United Kingdom,Q7439349,Wurzels Wychwood 2011.jpg,Maybesometime,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q3357654,Otis Clay,person,1957,United States,Q96376126,OtisClay LBBF1997 2.jpg,Masahiro Sumori,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q3368476,Pastis & Buenri,group,1995,Spain,Q3048168,,,,
Q33692845,Radical Redemption,person,1990,Kingdom of the Netherlands,Q21000514,Radical Redemption (11).JPG,User:JoeJoeJoe93,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q337143,Aleksandar Vuksanović,person,1990,Serbia,Q786815,Aca Lukas (2011).jpg,Medija centar Beograd,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q3372725,Pauline Julien,person,1951,Canada,Q2956164,,,,
Q3373508,La Arrolladora Banda El Limón,group,1997,Mexico,Q2812726,LA ARROLLADORA BANDA LIMON DE RENE CAMACHO.jpg,Miguelcobas,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3373557,Grimethorpe Colliery Band,group,1917,United Kingdom,Q110230168,"Grimethorpe Band, Nationals concert 2008.jpg",Rafaele,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q337359,Sérgio Mendes,person,1961,Brazil,Q13634037,Sérgio Mendes e o Grupo 77 (cropped).tif,Unknown,Public domain,
Q3373883,Li Jinhui,person,1891,Republic of China,Q7496127,Li Jinhui.jpg,Unknown author,Public domain,
Q3376398,Pete Rodriguez,person,1932,United States,Q6496549|Q892958,Pete-Rodriguez DSF0265.jpg,Dzoffer,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3381062,Phill Niblock,person,1933,United States,Q650316,Phill Niblock.jpg,dv_flick,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q338693,Carmélia Alves,person,1923,Brazil,Q2879962,Carmélia Alves.jpg,Ricardo Stuckert/PR,CC BY 3.0 br,https://creativecommons.org/licenses/by/3.0/br/deed.en
Q3390466,Theoretical Girls,group,1977,United States,Q823080,,,,
Q339088,Canned Heat,group,1965,United States,Q2266376,Canned Heat at Woodstock Reunion 1979.jpg,Bob Sanderson (User:Rtsanderson),CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3392753,Pacho Galán,person,1934,Colombia,Q9031739|Q3069904|Q115625176,,,,
Q3393871,Guty Cárdenas,person,1905,Mexico,Q5643998,"Estatua de Guty Cárdenas, Mérida, Yucatán (01).JPG",Inri,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q339430,Simply Red,group,1984,United Kingdom,Q885561,Mick Hucknall Bremen 2003.jpeg,Mi.O,Public domain,
Q3409991,Psirico,group,2000,Brazil,Q25448883,Bloco Pinel com Psirico no Circuito Osmar em (21.02). Foto- Tatiana Azeviche - Setur (6918538561).jpg,Turismo Bahia,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q341338,Acid Bath,group,1991,United States,Q720959,,,,
Q341374,Acid King,group,1993,United States,Q1772422,,,,
Q3414998,R3hab,person,2007,Kingdom of the Netherlands,Q1228230,R3hab (Cropped).jpg,digboston,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3421778,Rebelution,group,2004,United States,Q7308175,Rebelution.jpg,Abby Gillardi,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q342447,Jeezy,person,1997,United States,Q137541541|Q2913982,Jeezy.png,Sister Circle TV,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q342723,Gene Autry,person,1907,United States,Q1425111,"Gene Autry, NPG 94 39.jpg",Harry Warnecke / Robert F. Cranston,Public domain,
Q3429218,K-Paz De La Sierra,group,2002,United States,Q907799,,,,
Q3429882,Rhythm & Sound,group,1997,,Q1262781,,,,
Q3430709,Richard Desjardins,person,1981,Canada,Q2956164,Richard Desjardins Arvida03 mod.jpg,Simon Villeneuve et Martial Tremblay,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q343394,İbrahim Tatlıses,person,1970,Turkey,Q623824,İbrahim Tatlıses (8 Temmuz 2007).JPG,Tacirci,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q343627,Giorgos Dalaras,person,1967,Greece,Q2087267|Q53806314,Dalaras theatro ghs 2009.jpg,Θεόδωρος Χαϊκάλης / Chaikalis at Greek Wikipedia,Attribution,
Q3437104,The Techniques,group,1962,Jamaica,Q573484,,,,
Q3437970,Rockin' Dopsie,person,1970,United States,Q245296,,,,
Q3438097,Deepchord,group,2000,United States,Q1262781,,,,
Q34389,Whitney Houston,person,1976,United States,Q37073|Q850412|Q11700065,Whitney Houston (cropped3).JPEG,PH2 Mark Kettenhofen,Public domain,
Q34398202,Vini Vici,group,2013,Israel,Q622871,,,,
Q3440096,Roland Hayes,person,1887,United States,Q139566448,Roland Hayes by Van Vechten.jpg,Carl Van Vechten,Public domain,
Q3440329,Rolando Alarcón,person,1951,Chile,Q6040713,,,,
Q34424,Shakira,person,1990,Spain,Q18345375|Q547137,"2023-11-16 Gala de los Latin Grammy, 03 (cropped)01.jpg",Junta de Andalucía,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q3442540,Rosenberg Trio,group,1989,Netherlands,Q844245,Trio Rosenberg14.JPG,Otourly,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q3444819,Mistah F.A.B.,person,1999,United States,Q2043175,Mistah F.A.B. (cropped).jpg,Brian Solis,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q3445057,Future,person,2003,United States,Q2913982,Future - Openair Frauenfeld 2019 05.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q3445741,Roy Bargy,person,1894,United States,Q2909943,RoyBargyRufenreddyCover.jpg,Roy Bargy,Public domain,
Q344822,Herb Alpert,person,1957,United States,Q848399,Herb Alpert 1966.jpg,New service,Public domain,
Q3453625,Ruth Marlene,person,1978,Portugal,Q3025242,Ruth Marlene.jpg,Oliveira saudónio,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q345431,John Mellencamp,person,1976,United States,Q747717,John Mellenkamp 2007 (cropped).jpg,"DoD photo by Staff Sgt. D. Myles Cullen, U.S. Air Force.",Public domain,
Q3458835,Rita Abatzi,person,1914,Greece,Q220528,Rita Abatzi.jpg,Unknown author,FAL,http://artlibre.org/licence/lal/en
