wikidata_id,musicbrainz_id,name,parent_wikidata_id,parent_name,level,children_direct,descendants_total,display_rule,epoch_year,origin,group,bpm_min,bpm_max,parent_choice,wikidata_parents_raw,wikipedia_links,featured,family_shape,family_hue
Q5643998,6177eaed-eee1-4f52-b771-a71f8e8b0bff,trova yucateca,Q7309098,regional Mexican,2,0,0,ring,,Mexico,SON & HUAPANGO,,,auto,Mexican folk music | music of Yucatán,1,,,
Q2936879,6b9254d5-cb21-4605-b3b1-19262a06d716,repente,Q18345375,Latin music,1,0,0,ring,,Brazil,BRAZIL > NORTHEASTERN BRAZIL,,,single,music of Brazil,4,,,
Q5690818,1ba71fd2-6043-4021-9516-72039f4118b1,rock urbano mexicano,Q18345375,Latin music,1,0,0,ring,,Mexico,MEXICO & CENTRAL AMERICA > MEXICO,,,single,music of Mexico,1,,,
Q21684437,190bba5b-909f-4501-9a00-f96969983459,rumba,Q18345375,Latin music,1,1,1,ring,,,CUBA & THE CARIBBEAN > RUMBA & AFRO-CUBAN,,,single,music of Cuba | tropical music,7,,,
Q5753407,3627d64f-70bd-4e0e-bc28-9fac853abb96,carranga,Q21684437,rumba,2,0,0,ring,,Colombia,,,,single,rumba,1,,,
Q7489094,2911bf96-0b61-4fe2-946e-23333347c4ab,Shanto,Q18345375,Latin music,1,0,0,ring,,,CUBA & THE CARIBBEAN > THE WIDER CARIBBEAN > SURINAME & GUYANA,,,attach,music of Guyana,1,,,
Q4428744,db48f46a-6467-49b0-a6b2-beb059584d9d,son cubano,Q18345375,Latin music,1,1,1,ring,,Cuba,CUBA & THE CARIBBEAN > SON & GUARACHA,,,single,music of Cuba | son | tropical music,25,,,
Q290869,7f0d2b34-d0ea-4ab5-a169-934f131bc40c,son montuno,Q4428744,son cubano,2,0,0,ring,1900,Cuba,,,,single,son cubano,9,,,
Q6132088,708dcae5-59e7-4018-9692-bd1aafc0d0e1,son nica,Q18345375,Latin music,1,0,0,ring,,Nicaragua,MEXICO & CENTRAL AMERICA > CENTRAL AMERICA,,,single,music of Nicaragua | son,1,,,
Q1756680,c1af7cc0-44e4-484a-b5b7-89d068944c24,songo music,Q18345375,Latin music,1,0,0,ring,,,CUBA & THE CARIBBEAN > SON & GUARACHA,,,single,music of Cuba,8,,,
Q100330555,9f716c92-7166-4217-9c44-f9e3312f05e9,steel band music,Q18345375,Latin music,1,0,0,ring,,,CUBA & THE CARIBBEAN > THE WIDER CARIBBEAN > TRINIDAD & THE ENGLISH-SPEAKING ISLANDS,,,attach,music of the Caribbean,0,,,
Q6138491,4418c874-8354-4463-a5ad-f41e7ceea31e,tamborera,Q18345375,Latin music,1,0,0,ring,,,MEXICO & CENTRAL AMERICA > CENTRAL AMERICA,,,single,Hispanic American music,2,,,
Q14390274,267b14aa-3e3c-4615-803c-0255a81c8203,tango,Q18345375,Latin music,1,1,1,ring,,,DANCE & CARNIVAL > BALLROOM & COUPLE DANCES,,,single,Latin music | dance music | music of Latin America,20,,,
Q1632601,62449ed2-795f-46e8-91ca-09f56922a7a8,nuevo tango,Q14390274,tango,2,0,0,ring,1955,Argentina,,,,single,tango,12,,,
Q115327281,c44705ef-8c3d-4abc-b92d-836865d58142,tropicanibalismo,Q18345375,Latin music,1,0,0,ring,,,MEXICO & CENTRAL AMERICA > MEXICO,,,single,Hispanic American music | music of the Caribbean,0,,,
Q976802,24d32ead-f5b6-49d1-9fef-1bd91812fee6,tumba francesa,Q18345375,Latin music,1,0,0,ring,,Cuba,CUBA & THE CARIBBEAN > RUMBA & AFRO-CUBAN,,,single,music of Cuba,18,,,
Q108556409,156959a9-b80f-4f10-8901-52f9829c1271,tumbélé,Q18345375,Latin music,1,0,0,ring,,,CUBA & THE CARIBBEAN > THE WIDER CARIBBEAN > FRENCH ANTILLES & GUIANA,,,attach,French Caribbean music,0,,,
Q2406900,edec5ac6-b124-49fe-ad29-6a015ce5b0cf,twoubadou,Q18345375,Latin music,1,0,0,ring,,Haiti,CUBA & THE CARIBBEAN > THE WIDER CARIBBEAN > HAITI,,,single,music of Haiti,4,,,
Q3554510,2ba2c439-1709-4696-8970-4d31196bbac4,vanera,Q18345375,Latin music,1,0,0,ring,,Brazil,BRAZIL > MODERN BRAZILIAN POP,,,single,Brazilian gaucho music,2,,,
Q502808,24dc3f46-4f11-4306-ab6c-a7aabeaf51cd,xote,Q18345375,Latin music,1,0,0,ring,,Brazil,BRAZIL > NORTHEASTERN BRAZIL,,,single,music of Brazil,7,,,
Q6169362,b9777c90-d358-41b7-9b75-8dc66b907ae2,xuc,Q18345375,Latin music,1,0,0,ring,,El Salvador,MEXICO & CENTRAL AMERICA > CENTRAL AMERICA,,,single,music of El Salvador,4,,,
Q1583807,6ed4e4d1-9a97-4e2c-b8df-083754f154f4,art music,,,0,55,261,group,,,,,,root,,33,7,tri_up,223
Q9730,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music,Q1583807,art music,1,48,95,group,500,,WESTERN ART MUSIC,,,single,art music,145,,,
Q163775,4fc769b7-acac-4061-9129-ee8c6875b4c3,medieval music,Q9730,classical music,2,3,3,ring,500,,HISTORICAL PERIODS,,,single,early music | music of Europe,53,,,
Q163491,196a8a7b-c7c8-4e5f-9a02-bf0579da2ef5,ars antiqua,Q163775,medieval music,3,0,0,ring,1170,,,,,single,medieval music,32,,,
Q210854,6de58694-aabd-4600-9cd8-095e724a86c8,ars nova,Q163775,medieval music,3,0,0,ring,1310,,,,,single,medieval music | polyphony,38,,,
Q141187502,64e446a3-af29-4f40-837b-74dd5b423f05,medieval lyric poetry,Q163775,medieval music,3,0,0,ring,,,,,,single,medieval music,0,,,
Q2956246,b04c4c80-a4fa-400f-af1a-13525ea1ea0c,Mozarabic chant,Q9730,classical music,2,0,0,ring,550,,HISTORICAL PERIODS,,,auto,Spanish classical music | plainsong,12,,,
Q188285,6eb07b1a-25d9-46b4-aa93-4d1206866885,motet,Q9730,classical music,2,0,0,ring,1200,,VOCAL & SACRED FORMS,,,single,choral music | classical music,51,,,
Q201405,54a4ff47-c153-4337-8a0c-c6e3a4ee9aa9,Renaissance music,Q9730,classical music,2,1,1,ring,1400,,HISTORICAL PERIODS,,,single,classical music | music of Europe,55,,,
Q2995521,9140a1ef-2a69-4af3-90fa-0ef760e5c887,contenance angloise,Q201405,Renaissance music,3,0,0,ring,,,,,,auto,Renaissance music | medieval music | polyphony,3,,,
Q8361,9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,Baroque music,Q9730,classical music,2,0,0,ring,1600,,HISTORICAL PERIODS,,,single,classical music | music of Europe,69,,,
Q174873,ce70ed18-0f2d-47a9-bcee-45a1b3cc3225,cantata,Q9730,classical music,2,0,0,ring,1600,,VOCAL & SACRED FORMS,,,single,classical music,67,,,
Q1344,56e0b906-1018-4a55-8ec7-86746272116e,opera,Q9730,classical music,2,0,0,ring,1600,Europe,VOCAL & SACRED FORMS,,,single,classical music | musical drama | theatre music,168,,,
Q131269,ef8227d2-a286-47af-85c8-d5b6bec1f9db,sonata,Q9730,classical music,2,0,0,ring,1600,Europe,CHAMBER & ORCHESTRAL FORMS,,,auto,classical music | instrumental music,70,,,
Q85477,373a3d38-23cb-48e3-baf1-6737eac93a29,oratorio,Q9730,classical music,2,0,0,ring,1700,Italy,VOCAL & SACRED FORMS,,,attach,theatre music,64,,,
Q17723,095695ad-5a3e-4eda-b169-6f3f9cc9fa0d,Classical period,Q9730,classical music,2,0,0,ring,1730,,HISTORICAL PERIODS,,,single,classical music | music of Europe,47,,,
Q65937946,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music,Q9730,classical music,2,9,19,dial,1900,,HISTORICAL PERIODS,,,single,classical music,0,,,
Q613707,2b82a2c3-9a7f-445e-91e8-84e43aabf469,expressionist music,Q65937946,modern classical music,3,0,0,ring,1908,,EARLY MODERNISM,,,single,modern classical music,27,,,
Q2195355,dc59f92c-2353-428d-ac92-81c1de23ac07,futurism,Q65937946,modern classical music,3,0,0,ring,1909,,EARLY MODERNISM,,,auto,experimental music | modern classical music,6,,,
Q507246,16dbea99-8d13-4334-ad14-f956844ca90c,serialism,Q65937946,modern classical music,3,1,1,ring,1923,,POST-WAR & PROCESS,,,single,modern classical music,41,,,
Q3391334,09c0c4a4-20ff-48f1-9632-426f0bac1390,integral serialism,Q507246,serialism,4,0,0,ring,,,,,,single,postmodern music | serialism,3,,,
Q612024,a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical music,Q65937946,modern classical music,3,3,6,ring,1945,Europe,POST-WAR & PROCESS,,,single,modern classical music,29,,,
Q1326777,463066ef-ac54-4dae-9c83-73824c2c8432,electroacoustic music,Q612024,contemporary classical music,4,3,3,ring,1956,,,,,auto,contemporary classical music | electronic music | experimental music,30,,,
Q823560,edc96a6f-e8d0-4006-b065-d0fe188191c9,musique concrète,Q1326777,electroacoustic music,5,0,0,ring,1948,,,,,single,electroacoustic music | modern classical music,35,,,
Q423918,0464c047-e7df-4555-a4e0-86c8620b2671,acousmatic music,Q1326777,electroacoustic music,5,0,0,ring,1957,,,,,single,electroacoustic music,13,,,
Q3587612,a66b92bb-79dc-48ba-b9c8-bd501b984e2b,electroacoustic improvisation,Q1326777,electroacoustic music,5,0,0,ring,,,,,,auto,electroacoustic music | free improvisation,3,,,
Q106594706,23b490c7-69f9-418c-8e63-32f1a683dcf1,cinematic classical,Q612024,contemporary classical music,4,0,0,ring,,,,,,single,contemporary classical music | film score,0,,,
Q105697818,5b3d7e5d-9c74-4e16-b6cc-18272619fc71,neoromantic music,Q612024,contemporary classical music,4,0,0,ring,,,,,,single,contemporary classical music,0,,,
Q3512282,bc9f1bcb-834b-42f7-8303-e62e9437e1a8,process music,Q65937946,modern classical music,3,0,0,ring,1960,,POST-WAR & PROCESS,,,single,modern classical music,3,,,
Q572901,8d9a00db-0b8b-41ff-9af7-d0f96793bdc5,minimalist music,Q65937946,modern classical music,3,2,3,ring,1964,United States,POST-WAR & PROCESS,,,single,minimal music | modern classical music,40,,,
Q2164565,619cc010-2e43-418f-8f4e-4a69b8a53e12,holy minimalism,Q572901,minimalist music,4,0,0,ring,1970,,,,,single,minimalist music,6,,,
Q98528143,435ca3eb-0191-48d7-97ca-d45ba7b0f915,post-minimalism,Q572901,minimalist music,4,1,1,ring,,,,,,single,minimalist music,1,,,
Q9089200,6e3f8c78-8144-4d1a-8f90-ceea1fac6fbf,totalism,Q98528143,post-minimalism,5,0,0,ring,,,,,,single,post-minimalism,4,,,
Q105697765,792e652b-fbf6-4c18-8cc9-48ce80e96e79,impressionist music,Q65937946,modern classical music,3,0,0,ring,,,EARLY MODERNISM,,,single,modern classical music,0,,,
Q109678435,e947d579-4ed5-4234-89d9-3d2c09ed8ab7,microtonal classical music,Q65937946,modern classical music,3,0,0,ring,,,POST-WAR & PROCESS,,,single,classical music | microtonal music,0,,,
Q106576145,25a86f18-e17e-46af-9633-01133b2cf042,neoclassical music,Q65937946,modern classical music,3,0,0,ring,,,EARLY MODERNISM,,,single,modern classical music,0,,,
Q4993367,8cac332f-48e0-4e20-8a00-6da8b353c3a2,indeterminacy,Q9730,classical music,2,0,0,ring,1951,,MODERN & AVANT-GARDE,,,auto,experimental music | postmodern music,5,,,
Q4797274,a93d203b-7399-4bcb-8600-579a508698d9,art song,Q9730,classical music,2,5,5,ring,,,VOCAL & SACRED FORMS,,,single,classical music,11,,,
Q216860,6077a563-2935-4c77-ae93-f6a97ddf9d08,Lied,Q4797274,art song,3,0,0,ring,1810,,,,,single,art song,40,,,
Q2737175,0a85eddc-6edc-420e-9062-2e67f8b5ba40,mélodie,Q4797274,art song,3,0,0,ring,1900,France,,,,single,art song,6,,,
Q6705418,980468f8-7edf-49fa-83f1-92e10077d1b0,lute song,Q4797274,art song,3,0,0,ring,,,,,,auto,Elizabethan song,4,,,
Q2028627,a2258f38-67cf-4245-b135-1bfa92cbd754,orchestral song,Q4797274,art song,3,0,0,ring,,,,,,auto,art song | symphonic music,4,,,
Q140045099,e427198e-072f-4b2b-8dbf-f89172a82fd7,spiritual art song,Q4797274,art song,3,0,0,ring,,,,,,auto,art song | concert spiritual,0,,,
Q788460,875c7bef-8745-4e76-8333-218d23913052,bagatelle,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > CHARACTER PIECES,,,single,classical music,28,,,
Q4851628,2bc5a478-0f82-4d2f-af42-f862a95c354a,ballet,Q9730,classical music,2,2,2,ring,,,STAGE & DANCE FORMS,,,single,classical music | dance music | theatre music,9,,,
Q122034643,53a912f2-8883-4201-86f8-2d2c842c0706,ballet de cour,Q4851628,ballet,3,0,0,ring,,,,,,auto,Baroque music | ballet,0,,,
Q1123381,88b6d28d-3bd6-4082-9fcc-f5b04928f870,comédie-ballet,Q4851628,ballet,3,0,0,ring,,,,,,auto,Baroque music | ballet | musical theater,12,,,
Q116875252,7c3be1db-8973-46ae-989a-bd2f2d7267d2,Baroque suite,Q9730,classical music,2,0,0,ring,,,CHAMBER & ORCHESTRAL FORMS,,,single,classical dance music | music of Europe,1,,,
Q207683,eebae268-bfeb-47e5-b99f-35e8dda2d27e,canzona,Q9730,classical music,2,0,0,ring,,,CHAMBER & ORCHESTRAL FORMS,,,single,classical music,19,,,
Q876812,c0b1e4d0-469c-46a7-916b-47909b33296f,capriccio,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > CHARACTER PIECES,,,single,classical music,29,,,
Q1063010,5a0a2e9d-81cb-492a-b083-d152fc567912,character piece,Q9730,classical music,2,1,1,ring,,,KEYBOARD FORMS > CHARACTER PIECES,,,single,classical music,12,,,
Q194172,3b5250e0-f88d-4232-8a05-fd2e3edab2c6,nocturne,Q1063010,character piece,3,0,0,ring,,,,,,single,character piece | classical music,50,,,
Q2976236,5e87aa2e-e212-43cb-b4ab-e706518f9e91,classic rag,Q9730,classical music,2,0,0,ring,,,STAGE & DANCE FORMS,,,auto,classical music | ragtime,2,,,
Q1230604,191d4d41-5861-49f7-a689-87cbc3ce96ed,divertissement,Q9730,classical music,2,0,0,ring,,,STAGE & DANCE FORMS,,,single,classical music,7,,,
Q86729224,e9c29df4-23f1-4d0b-ab11-24bcc90744f1,dobrado,Q9730,classical music,2,0,0,ring,,,STAGE & DANCE FORMS,,,auto,Brazilian classical music | march,1,,,
Q48810672,200df348-5dff-408f-9679-b9d4df4aebfd,English Pastoral School,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,auto,classical music | music of the United Kingdom | national music | pastoral,1,,,
Q836571,96544aeb-bb2a-4591-b4f6-85aeda327000,fantasia,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,single,classical music,34,,,
Q181014,95398f48-c101-41f0-b134-c14ba928ac17,fugue,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,single,classical music,62,,,
Q852027,d7ed6cd7-24ba-447e-bde6-c21312f951f3,impromptu,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > CHARACTER PIECES,,,single,classical music,29,,,
Q193217,cb6a6be1-1f9b-488b-9b10-5d44fa557245,madrigal,Q9730,classical music,2,0,0,ring,,,VOCAL & SACRED FORMS,,,single,classical music | music of Europe | polyphony,57,,,
Q109589562,b241d9be-7d10-4830-a334-109e015f0441,musique concrète instrumentale,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,single,postmodern music,0,,,
Q3736603,673be496-4e5b-4043-aef8-345030d7ab9b,New Complexity,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,single,postmodern music,9,,,
Q202287,0a7624fd-25b3-4153-b804-e99f49d8bf15,overture,Q9730,classical music,2,0,0,ring,,,CHAMBER & ORCHESTRAL FORMS,,,auto,classical music | instrumental music,57,,,
Q781815,04aa656f-25fe-412d-a76e-d90b263ec6ea,passion,Q9730,classical music,2,0,0,ring,,,VOCAL & SACRED FORMS,,,auto,church music | classical music,32,,,
Q11821889,df6d324a-ff39-4055-9289-b14da57ab4e4,polka,Q9730,classical music,2,4,4,ring,,,STAGE & DANCE FORMS,,,single,classical dance music,3,,,
Q137441035,82d62fe9-d784-461b-815e-5aac1e2255d9,Chicago polka,Q11821889,polka,3,0,0,ring,,,,,,single,music of Poland | polka,0,,,
Q127270988,997e11a2-e5be-4e96-8bf4-7008d9fa155a,dechovka,Q11821889,polka,3,0,0,ring,,,,,,attach,music of Central Europe,0,,,
Q137767022,512a2be1-a591-438a-9265-a020934b9f5e,Eastern-style polka,Q11821889,polka,3,0,0,ring,,,,,,attach,music of North America | music of Poland,0,,,
Q116158395,568fddd1-5b4c-47de-8992-9d4b9b822985,polka criolla,Q11821889,polka,3,0,0,ring,,Peru,,,,auto,música criolla | polka,0,,,
Q11821942,b1f9224b-23b8-448b-bc8e-bead292379a6,polonaise,Q9730,classical music,2,0,0,ring,,,STAGE & DANCE FORMS,,,single,classical music | dance music | music of Poland,3,,,
Q65943744,842008b8-1c67-4c8c-b450-7f5adf20fb7f,post-classical,Q9730,classical music,2,0,0,ring,,,HISTORICAL PERIODS,,,single,classical music,0,,,
Q212148,6c49e84a-e75d-43d7-95c9-2509774ac060,prelude,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,single,classical music,44,,,
Q746743,657e44b5-2a8f-449a-aedc-6f529403e490,ricercar,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,single,classical music,29,,,
Q207591,bdebe8fd-c5b6-4b89-bb2a-ece612f1caa7,Romantic music,Q9730,classical music,2,0,0,ring,,,HISTORICAL PERIODS,,,single,classical music,53,,,
Q215911,df716de8-bf3a-47df-8fed-c412ff21d4e1,serenade,Q9730,classical music,2,1,1,ring,,,STAGE & DANCE FORMS,,,single,classical music,53,,,
Q10370216,a833a00d-97f2-4e2e-be8f-1b4ffc9f2972,seresta,Q215911,serenade,3,0,0,ring,,Brazil,,,,auto,Southeastern Brazilian music | modinha | serenade,4,,,
Q615418,fbb9e1aa-6586-42f3-ba57-d2bb0202253e,sonorism,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,single,postmodern music,7,,,
Q1245902,3571d5f1-b4f1-446c-87f3-5033c3ea0bcd,spectral music,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,single,postmodern music,12,,,
Q2350507,145a615a-b310-4c62-8ecc-39539556cb41,stochastic music,Q9730,classical music,2,0,0,ring,,,MODERN & AVANT-GARDE,,,single,postmodern music,4,,,
Q11487510,2e2fd576-dfa8-4e8e-9537-31c996a45953,string quartet,Q9730,classical music,2,0,0,ring,,,CHAMBER & ORCHESTRAL FORMS,,,single,chamber music,1,,,
Q3328774,f3fe6570-1e79-4ed5-8eb9-9ed64d631871,symphonic music,Q9730,classical music,2,4,8,ring,,,CHAMBER & ORCHESTRAL FORMS,,,auto,classical music | instrumental music,17,,,
Q9734,50294a4d-61f0-4dc8-a20f-4708d52fe78a,symphony,Q3328774,symphonic music,3,2,2,ring,1600,,,,,attach,,113,,,
Q2142754,e691c13f-22a4-466b-99e1-0d9983e58f67,choral symphony,Q9734,symphony,4,0,0,ring,,,,,,single,choral music | symphony,15,,,
Q1136846,3759c812-1331-4b7a-8e5d-3f4aaffaaad2,sinfonia concertante,Q9734,symphony,4,0,0,ring,,,,,,auto,concerto | symphony,21,,,
Q12845743,a91703b7-ccbf-4000-8db0-de573fe3429b,symphonic mugham,Q3328774,symphonic music,3,0,0,ring,1950,Azerbaijan,,,,auto,mugham | symphonic music,7,,,
Q9748,7969288f-182d-4cef-b68d-870cc4c753da,concerto,Q3328774,symphonic music,3,2,2,ring,,,,,,attach,,50,,,
Q210216,b295cc86-8799-49aa-991b-8ba215314832,concerto grosso,Q9748,concerto,4,0,0,ring,1681,,,,,single,concerto,45,,,
Q96870628,99a5cadf-4c04-430e-9ffb-29fae682e125,concerto for orchestra,Q9748,concerto,4,0,0,ring,,,,,,single,concerto,8,,,
Q271802,9bcd245f-6644-41a9-901d-9697e2e1f0a9,symphonic poem,Q3328774,symphonic music,3,0,0,ring,,,,,,single,programme music | symphonic music,42,,,
Q214981,1b1a2518-44a9-482e-a8c1-25be4b74f8aa,theme and variation,Q9730,classical music,2,0,0,ring,,,CHAMBER & ORCHESTRAL FORMS,,,single,classical music,37,,,
Q632964,c1772694-541d-4c97-8460-820fdf38b494,tiento,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,attach,,10,,,
Q140544,28531139-91ab-42d5-841a-f029f94391de,toccata,Q9730,classical music,2,0,0,ring,,Italy,KEYBOARD FORMS > COUNTERPOINT & IMPROVISATION,,,single,classical music,41,,,
Q8701407,4bf6058e-0736-4836-8eae-6d63bf78b9fb,waltz,Q9730,classical music,2,3,3,ring,,,STAGE & DANCE FORMS,,,single,classical dance music,15,,,
Q108226936,a4704a31-7c69-44d9-a590-8fcc2b258f77,slow waltz,Q8701407,waltz,3,0,0,ring,,,,,,single,waltz,0,,,
Q107254577,49a6af5e-89d5-4154-ae2a-153382cad33e,valsa brasileira,Q8701407,waltz,3,0,0,ring,,,,,,auto,Brazilian classical music | waltz,0,,,
Q7919873,a93217e1-8be1-4081-a917-facb3693050c,Venezuelan waltz,Q8701407,waltz,3,0,0,ring,,,,,,auto,Hispanic American music | music of South America | waltz,2,,,
Q207841,ff3c81ef-f053-4e9f-918a-79acd13afdb2,étude,Q9730,classical music,2,0,0,ring,,,KEYBOARD FORMS > CHARACTER PIECES,,,single,classical music,45,,,
Q708228,47791b14-968a-4f20-bd4d-3326b10d5b0f,Korean court music,Q1583807,art music,1,4,5,ring,900,,EAST ASIAN COURT & THEATRE,,,single,East Asian classical music | Korean traditional music,8,,,
Q710673,bdc421e1-0164-4c14-9927-4217bfb25667,aak,Q708228,Korean court music,2,0,0,ring,1116,Goryeo,,,,single,Korean court music,13,,,
Q5215959,5052f473-3358-44dd-b397-f2b68b9bca30,dangak,Q708228,Korean court music,2,0,0,ring,,Later Silla,,,,single,Korean court music,5,,,
Q5369664,2c109071-b1af-46c7-81f0-550271d18d17,hyangak,Q708228,Korean court music,2,0,0,ring,,Korea,,,,single,Korean court music,5,,,
Q389372,e1a239ca-aad0-4e22-bedd-2d23c8a48a26,jeongak,Q708228,Korean court music,2,1,1,ring,,,,,,single,Korean court music,8,,,
Q846219,fbeab683-925b-47a9-9568-42f4b2366ee5,gagok,Q389372,jeongak,3,0,0,ring,,Korea · South Korea,,,,single,jeongak,16,,,
Q2743,ff6d73e8-bf1a-431e-9911-88ae7ffcfdfb,musical play,Q1583807,art music,1,2,2,ring,1560,Europe,STAGE & CABARET,,,attach,musical drama,89,,,
Q6027927,b97dda04-d712-4527-80fe-7cfa0e71ecf1,industrial musical,Q2743,musical play,2,0,0,ring,,,,,,single,musical play,1,,,
Q7439349,ce04473b-0b0b-482b-9b4d-163696fa2a70,Scrumpy and Western,Q2743,musical play,2,0,0,ring,,United Kingdom,,,,auto,English folk music | musical comedy,3,,,
Q7397088,7de0cdcc-9ea2-487f-a9e8-66c317395bbf,Sacred Harp,Q1583807,art music,1,0,0,ring,1800,United States,SACRED TRADITIONS > CHRISTIAN,,,attach,Christian music | music of the United States | religious vocal music,9,,,
Q1937548,fb691c08-12a7-4f7e-ac18-9ba3fe624784,minstrel music,Q1583807,art music,1,1,1,ring,1830,United States,STAGE & CABARET,,,attach,music of North America | musical theater,1,,,
Q2265295,c0224cf0-33fc-44c7-8073-b074424cfb6b,coon song,Q1937548,minstrel music,2,0,0,ring,1840,,,,,attach,music of North America,6,,,
Q109719462,db8a5e56-60da-4438-8e2a-f2f51f0d4092,vaudeville,Q1583807,art music,1,0,0,ring,1880,,STAGE & CABARET,,,attach,music of North America | musical theater,0,,,
Q2332751,b1c0c2ad-e5ae-4bb6-a1be-d66e195fd2d7,avant-garde music,Q1583807,art music,1,2,5,ring,1945,,WESTERN ART MUSIC,,,single,art music,23,,,
Q790188,8d901306-d4a3-436c-a1c3-75550e5b6eaf,avant-garde jazz,Q2332751,avant-garde music,2,2,2,ring,1957,United States,,,,auto,avant-garde music | jazz,25,,,
Q211781,3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,Q790188,avant-garde jazz,3,0,0,ring,1960,Europe · United States,,,,single,avant-garde jazz,43,,,
Q98528203,2a28fbf5-52e2-436f-a048-b2be3b00d987,experimental big band,Q790188,avant-garde jazz,3,0,0,ring,,,,,,single,avant-garde jazz,0,,,
Q3630966,e5abef91-49eb-491c-b0ce-c6dd4e1f2d19,avant-prog,Q2332751,avant-garde music,2,1,1,ring,1969,Europe · Japan · United States,,,,auto,avant-garde music | experimental rock | progressive rock,5,,,
Q196999,6992b6b1-c275-4728-89b0-8aebab5b7d94,Zeuhl,Q3630966,avant-prog,3,0,0,ring,1970,,,,,single,avant-prog,14,,,
Q130711589,312381b1-0a4f-4476-a3d7-aefdb2969e2a,banga,Q1583807,art music,1,0,0,ring,,Tunisia,SACRED TRADITIONS > ISLAMIC & SUFI,,,attach,Maghreb music | Sufi music,0,,,
Q4371786,d73b2574-c62a-4239-a032-54edb66cf60e,beompae,Q1583807,art music,1,0,0,ring,,,"SACRED TRADITIONS > HINDU, BUDDHIST & TAOIST",,,attach,Buddhist music | chant | music of Korea,3,,,
Q854775,6af33c14-3e4c-4b88-94c5-514333b45964,bhajan,Q1583807,art music,1,0,0,ring,,,"SACRED TRADITIONS > HINDU, BUDDHIST & TAOIST",,,attach,music of South Asia,37,,,
Q110230168,32d363f6-562d-4efa-a4b0-43ee8f1a7e15,British brass band music,Q1583807,art music,1,0,0,ring,,,BANDS & MARCHES,,,attach,music of the United Kingdom,0,,,
Q111535905,b8a07a90-2b50-4257-8f1e-69846b582432,cabaret music,Q1583807,art music,1,4,6,ring,,,STAGE & CABARET,,,attach,musical theater,0,,,
Q1166158,66e222b5-4a1f-4626-90c6-d0f7029d7dec,dark cabaret,Q111535905,cabaret music,2,1,1,ring,1980,Europe,,,,attach,popular music,14,,,
Q106582953,8a729b73-1ef1-44da-a0d8-ce90cfc181c3,steampunk music,Q1166158,dark cabaret,3,0,0,ring,,,,,,attach,,0,,,
Q5151495,119ecf69-7d87-4f63-bc83-2959a0111a55,comedy music,Q111535905,cabaret music,2,1,1,ring,,,,,,attach,,9,,,
Q107194780,b38881af-4d5b-45d1-a88e-9916a49b0c69,break-in,Q5151495,comedy music,3,0,0,ring,,,,,,single,comedy music | novelty music,1,,,
Q16154635,38c0236f-f452-4a5a-8666-5aa1d85d7af0,Kabarett,Q111535905,cabaret music,2,0,0,ring,,,,,,attach,,9,,,
Q11817196,5493cab0-6ce9-44da-be98-2920dcb88ff9,piosenka aktorska,Q111535905,cabaret music,2,0,0,ring,,Poland,,,,attach,music of Poland | musical theater | poetry song,2,,,
Q108297215,6cd00547-6ee7-4b87-8325-b43e614f3047,chazzanut,Q1583807,art music,1,1,1,ring,,,SACRED TRADITIONS > JEWISH,,,attach,Jewish liturgical music | chant,0,,,
Q125346598,19f54987-35b9-499e-81b2-a0402135a195,Ashkenazi cantorial music,Q108297215,chazzanut,2,0,0,ring,,,,,,single,Ashkenazi music | chazzanut,0,,,
Q8812109,ebe9d6f6-265a-4234-89c5-f444e2765616,church music,Q1583807,art music,1,8,17,ring,,,SACRED TRADITIONS > CHRISTIAN,,,attach,Christian music | liturgical music,31,,,
Q4763551,2b6ccba5-24fd-4741-a151-f8da4f1af089,Anglican chant,Q8812109,church music,2,0,0,ring,,,,,,single,church music | music of England,2,,,
